Language,Query,Weight,Bucket,Comment,Expectation,Parsed,SearchQuality,Rank
he," שמעתי מהו הרמז של י""ב חלות בשבת",1.00,שם מקור,,https://archive.kbb1.com/he/sources/KZHWtyep,s|KZHWtyep|,Good,1
he," שמעתי מהו סיבת הכבידות, שהאדם מרגיש בבטול לה, בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/L6FUHzfm,s|L6FUHzfm|,Unknown,-1
he," שמעתי נקיות הגוף",1.00,שם מקור,,https://archive.kbb1.com/he/sources/L85OaIfl,s|L85OaIfl|,Good,1
he," שמעתי ענין מחילה סליחה וכפרה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/LQpAHZAG,s|LQpAHZAG|,Good,1
he," שמעתי זמרו לה, כי גאות עשה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/LRl1l6Fr,s|LRl1l6Fr|,Unknown,-1
he," שמעתי מה אהבתי תורתך",1.00,שם מקור,,https://archive.kbb1.com/he/sources/lwkmSZGa,s|lwkmSZGa|,Good,1
he," שמעתי מהו סמכין בתורה, בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Lwu1K6tc,s|Lwu1K6tc|,Good,1
he," שמעתי מסתכל בספר מחדש",1.00,שם מקור,,https://archive.kbb1.com/he/sources/lzIeKies,s|lzIeKies|,Good,1
he," שמעתי מום יפה שבך",1.00,שם מקור,,https://archive.kbb1.com/he/sources/M53Vu2o2,s|M53Vu2o2|,Good,1
he," שמעתי נודע בשערים",1.00,שם מקור,,https://archive.kbb1.com/he/sources/MBvLrfSm,s|MBvLrfSm|,Good,1
he," שמעתי אורות דשבת",1.00,שם מקור,,https://archive.kbb1.com/he/sources/mIXBB2s9,s|mIXBB2s9|,Good,1
he," שמעתי גאות אדם תשפלנו",1.00,שם מקור,,https://archive.kbb1.com/he/sources/n2Mihfdf,s|n2Mihfdf|,Good,1
he,מטרת העבודה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/n4KHSc3c,s|n4KHSc3c|,Good,1
he,תורה שבכתב ותורה שבעל פה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/N505b8uM,s|N505b8uM|,Good,1
he," שמעתי רשע או צדיק לא קאמר",1.00,שם מקור,,https://archive.kbb1.com/he/sources/NBba9GTc,s|NBba9GTc|,Good,1
he," שמעתי ענין צדיק גמור",1.00,שם מקור,,https://archive.kbb1.com/he/sources/nfrc5UUk,s|nfrc5UUk|,Good,1
he," שמעתי בעת שתיית י""ש אחר ההבדלה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/nhqEB8h5,s|nhqEB8h5|,Good,1
he," שמעתי ענין אמת ואמונה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/NhxfSmLU,s|NhxfSmLU|,Good,1
he,כל העבודה הוא רק במקום שיש ב דרכים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/nokxC20b,s|nokxC20b|,Unknown,-1
he," שמעתי הבא לטהר",1.00,שם מקור,,https://archive.kbb1.com/he/sources/NtpGN0xc,s|NtpGN0xc|,Good,1
he," שמעתי יגעת ולא מצאת אל תאמין",1.00,שם מקור,,https://archive.kbb1.com/he/sources/nyEk9Wu8,s|nyEk9Wu8|,Good,1
he," שמעתי חיבוק הימין וחיבוק השמאל",1.00,שם מקור,,https://archive.kbb1.com/he/sources/nzJTZqYV,s|nzJTZqYV|,Good,1
he," שמעתי מאמר לפורים",1.00,שם מקור,,https://archive.kbb1.com/he/sources/nzvEGISM,s|nzvEGISM|,Good,1
he," שמעתי אורייתא וקוב""ה חד הוא",1.00,שם מקור,,https://archive.kbb1.com/he/sources/O5AD7oa9,s|O5AD7oa9|,Good,1
he," שמעתי הבל, קול ודיבור",1.00,שם מקור,,https://archive.kbb1.com/he/sources/O9z1hCRl,s|O9z1hCRl|,Good,1
he," שמעתי פירוש על זהר",1.00,שם מקור,,https://archive.kbb1.com/he/sources/ocFpiso2,s|ocFpiso2|,Good,1
he," שמעתי יקריב אותו לרצונו",1.00,שם מקור,,https://archive.kbb1.com/he/sources/oD6vzC4X,s|oD6vzC4X|,Good,1
he," שמעתי אוהבי ה שנאו רע",1.00,שם מקור,,https://archive.kbb1.com/he/sources/oGFs0t6h,s|oGFs0t6h|,Unknown,-1
he," שמעתי למה צריכים להמשיך בחינת חכמה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Oi5iT82l,s|Oi5iT82l|,Good,1
he," שמעתי התפילה שצריכין להתפלל תמיד",1.00,שם מקור,,https://archive.kbb1.com/he/sources/opauHcDq,s|opauHcDq|,Good,1
he," שמעתי חכם בא לעיר",1.00,שם מקור,,https://archive.kbb1.com/he/sources/OPndqRM0,s|OPndqRM0|,Good,1
he," שמעתי ימין ושמאל",1.00,שם מקור,,https://archive.kbb1.com/he/sources/OqzwS7hX,s|OqzwS7hX|,Good,1
he," שמעתי והמחבל הוי יתיב",1.00,שם מקור,,https://archive.kbb1.com/he/sources/OuMzibSy,s|OuMzibSy|,Good,1
he," שמעתי לא יהיה בכיסך אבן גדולה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/OyJ3OJRE,s|OyJ3OJRE|,Good,1
he," שמעתי השלמת היגיעה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/oYO5BR38,s|oYO5BR38|,Good,1
he," שמעתי אין עבירה מכבה מצווה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/paz3tF1U,s|paz3tF1U|,Good,1
he," שמעתי לוו עלי ואני פורע",1.00,שם מקור,,https://archive.kbb1.com/he/sources/piMNPL1j,s|piMNPL1j|,Good,1
he," שמעתי טעם על מנהג שלא אוכלין אגוזים בראש השנה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/pkQ8orJv,s|pkQ8orJv|,Good,1
he," שמעתי מהו, ברח דודי, בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/pp4XA8ne,s|pp4XA8ne|,Good,1
he," שמעתי ענין גורלות, שהיה ביום כפורים, ואצל המן",1.00,שם מקור,,https://archive.kbb1.com/he/sources/ppows6nq,s|ppows6nq|,Good,1
he," שמעתי מהו, ג דברים שמרחיבים דעתו של אדם, בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/pTlets5W,s|pTlets5W|,Unknown,-1
he," שמעתי יש הפרש בין גשמיות לרוחניות",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Pu6DpR9r,s|Pu6DpR9r|,Good,1
he," שמעתי ביאור להזמר ""למנצח על שושנים""",1.00,שם מקור,,https://archive.kbb1.com/he/sources/PW905OyJ,s|PW905OyJ|,Good,1
he," שמעתי יש בירור מר ומתוק, אמת ושקר",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Q0LefNOT,s|Q0LefNOT|,Good,1
he," שמעתי ספר סופר סיפור",1.00,שם מקור,,https://archive.kbb1.com/he/sources/q6qVNKpW,s|q6qVNKpW|,Good,1
he," שמעתי ענין ג שותפין באדם",1.00,שם מקור,,https://archive.kbb1.com/he/sources/q81nS7zb,s|q81nS7zb|,Unknown,-1
he," שמעתי וירא ישראל את מצרים",1.00,שם מקור,,https://archive.kbb1.com/he/sources/qmQTeblv,s|qmQTeblv|,Good,1
he," שמעתי ג תנאים בתפילה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/QnxFkVOq,s|QnxFkVOq|,Good,1
he," שמעתי ענין גילוי החסרון",1.00,שם מקור,,https://archive.kbb1.com/he/sources/QpHrSYsP,s|QpHrSYsP|,Good,1
he," שמעתי עשה שבתך חול ואל תצטרך לבריות",1.00,שם מקור,,https://archive.kbb1.com/he/sources/qS4HuQIM,s|qS4HuQIM|,Good,1
he," שמעתי ענין הסתר",1.00,שם מקור,,https://archive.kbb1.com/he/sources/qxtEj1Ii,s|qxtEj1Ii|,Good,1
he," שמעתי השמחה היא בחינת ""מראה"" ממעשים טובים",1.00,שם מקור,,https://archive.kbb1.com/he/sources/r5uZ7K0C,s|r5uZ7K0C|,Good,1
he," שמעתי כי השוחד יעור עיני חכמים",1.00,שם מקור,,https://archive.kbb1.com/he/sources/R96Onp9a,s|R96Onp9a|,Good,1
he," שמעתי ענין אמונה ותענוג",1.00,שם מקור,,https://archive.kbb1.com/he/sources/resVnuKb,s|resVnuKb|,Good,1
he," שמעתי בזמן שהאדם מרגיש את עצמו בבחינת עליה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/rFTvkF9Q,s|rFTvkF9Q|,Good,1
he," שמעתי ענין גיטו וידו באין כאחד",1.00,שם מקור,,https://archive.kbb1.com/he/sources/RGx0jQI1,s|RGx0jQI1|,Good,1
he,שמעתילבוש - שק - שקר - שקד,1.00,שם מקור,,https://archive.kbb1.com/he/sources/rI6eLc0m,s|rI6eLc0m|,Unknown,-1
he," שמעתי ויתפרו עלה תאנה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/rKYq43C2,s|rKYq43C2|,Good,1
he," שמעתי שני מצבים",1.00,שם מקור,,https://archive.kbb1.com/he/sources/RmNXT0Kp,s|RmNXT0Kp|,Good,1
he," שמעתי ז שלמים",1.00,שם מקור,,https://archive.kbb1.com/he/sources/RPJQltgy,s|RPJQltgy|,Unknown,-1
he," שמעתי ענין בני תמורה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/rpODNrgD,s|rpODNrgD|,Good,1
he," שמעתי אם אין אני לי מי לי",1.00,שם מקור,,https://archive.kbb1.com/he/sources/RS6B9xHs,s|RS6B9xHs|,Good,1
he," שמעתי עיקר המלחמה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/rvDFQFsP,s|rvDFQFsP|,Good,1
he," שמעתי ב בחינות בהשגה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/s0lcc226,s|s0lcc226|,Good,1
he," שמעתי ענין יסוד נוקבא ויסוד דדכורא",1.00,שם מקור,,https://archive.kbb1.com/he/sources/S8jzH3Uq,s|S8jzH3Uq|,Good,1
he,בזיעת אפיך תאכל לחם,1.00,שם מקור,,https://archive.kbb1.com/he/sources/sbIzSvPu,s|sbIzSvPu|,Good,1
he," שמעתי ביד חזקה ובחימה שפוכה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/sdt6n9yj,s|sdt6n9yj|,Good,1
he," שמעתי החילוק בין מוחין דשבועות לדשבת במנחה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/sn1W3PTR,s|sn1W3PTR|,Good,1
he," שמעתי מהו ג בחינות גופים באדם",1.00,שם מקור,,https://archive.kbb1.com/he/sources/sqCAWyUT,s|sqCAWyUT|,Good,1
he," שמעתי ענין מה שאמרו בעלי זהר",1.00,שם מקור,,https://archive.kbb1.com/he/sources/srUl7uF1,s|srUl7uF1|,Good,1
he," שמעתי הבטחון הוא הלבוש להאור",1.00,שם מקור,,https://archive.kbb1.com/he/sources/SUgA2j0W,s|SUgA2j0W|,Good,1
he," שמעתי להבין מה שמבואר בשולחן ערוך",1.00,שם מקור,,https://archive.kbb1.com/he/sources/t4MJ36g8,s|t4MJ36g8|,Good,1
he," שמעתי ויהי בימים הרבים ההם",1.00,שם מקור,,https://archive.kbb1.com/he/sources/TarnTofh,s|TarnTofh|,Good,1
he," שמעתי מהו, שהקב""ה שונא את הגופים, בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/tk2qRJuw,s|tk2qRJuw|,Good,1
he," שמעתי מתוך שלא לשמה באים לשמה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/tLVuQ6Hh,s|tLVuQ6Hh|,Good,1
he," שמעתי אצילות ובי""ע",1.00,שם מקור,,https://archive.kbb1.com/he/sources/tqlsaaHO,s|tqlsaaHO|,Good,1
he," שמעתי ב מיני בשר",1.00,שם מקור,,https://archive.kbb1.com/he/sources/tqSroCkI,s|tqSroCkI|,Unknown,-1
he," שמעתי מהו, שהס""א נקראת, מלכותא בלי תגא",1.00,שם מקור,,https://archive.kbb1.com/he/sources/tS8lJn2r,s|tS8lJn2r|,Good,1
he," שמעתי בזהר, אמור",1.00,שם מקור,,https://archive.kbb1.com/he/sources/u1BNoYRX,s|u1BNoYRX|,Good,1
he," שמעתי ענין ו ימינית, ו שמאלית",1.00,שם מקור,,https://archive.kbb1.com/he/sources/U1hvL47u,s|U1hvL47u|,Unknown,-1
he," שמעתי בכדי להבין את דברי הזה""ק",1.00,שם מקור,,https://archive.kbb1.com/he/sources/u4TdgN6t,s|u4TdgN6t|,Good,1
he," שמעתי ענין פסולת גורן ויקב",1.00,שם מקור,,https://archive.kbb1.com/he/sources/u7CWhNpz,s|u7CWhNpz|,Good,1
he," שמעתי אני ישנה וליבי ער",1.00,שם מקור,,https://archive.kbb1.com/he/sources/u841sfZX,s|u841sfZX|,Good,1
he," שמעתי ענין יראה ופחד שבא לפעמים להאדם",1.00,שם מקור,,https://archive.kbb1.com/he/sources/udjDlN06,s|udjDlN06|,Good,1
he," שמעתי ענין לשמה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/UEikDufF,s|UEikDufF|,Good,1
he," שמעתי ענין גילה ברעדה, בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/ufeCjuVV,s|ufeCjuVV|,Good,1
he," שמעתי שלשת המלאכים",1.00,שם מקור,,https://archive.kbb1.com/he/sources/UKbi6hAy,s|UKbi6hAy|,Good,1
he," שמעתי החכמה בחוץ תרונה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Ul5U2DhU,s|Ul5U2DhU|,Good,1
he," שמעתי חירות",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Up40AuPP,s|Up40AuPP|,Good,1
he," שמעתי ענין הגורלות",1.00,שם מקור,,https://archive.kbb1.com/he/sources/UPyGUH53,s|UPyGUH53|,Good,1
he," שמעתי להבין ענין ברכים אשר כרעו לבעל",1.00,שם מקור,,https://archive.kbb1.com/he/sources/VMJzzr6o,s|VMJzzr6o|,Good,1
he," שמעתי מהאי גלגלתא נטיף טלא לז""א",1.00,שם מקור,,https://archive.kbb1.com/he/sources/voeMqIXC,s|voeMqIXC|,Good,1
he," שמעתי ב בחינות בתורה ובעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/VOYXPJcN,s|VOYXPJcN|,Good,1
he," שמעתי מהו, ההרגל נעשה טבע שני, בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/vPfTRoUl,s|vPfTRoUl|,Good,1
he," שמעתי צלפחד היה מקושש עצים",1.00,שם מקור,,https://archive.kbb1.com/he/sources/vQlJCvQG,s|vQlJCvQG|,Good,1
he," שמעתי עיקר הוא מוחא וליבא",1.00,שם מקור,,https://archive.kbb1.com/he/sources/VxQwkWmA,s|VxQwkWmA|,Good,1
he," שמעתי עיקר עבודת האדם",1.00,שם מקור,,https://archive.kbb1.com/he/sources/vZbqW4mZ,s|vZbqW4mZ|,Good,1
he," שמעתי וסביביו נשערה מאד",1.00,שם מקור,,https://archive.kbb1.com/he/sources/WAGG71GI,s|WAGG71GI|,Good,1
he," שמעתי העתיד של האדם תלוי וקשור בהודאה על העבר",1.00,שם מקור,,https://archive.kbb1.com/he/sources/wdKyLHUi,s|wdKyLHUi|,Good,1
he," שמעתי כל פעולה עושה רושם",1.00,שם מקור,,https://archive.kbb1.com/he/sources/wew3rcLq,s|wew3rcLq|,Good,1
he," שמעתי גורל הוא סוד אתערותא דלעילא",1.00,שם מקור,,https://archive.kbb1.com/he/sources/wGBT8d17,s|wGBT8d17|,Good,1
he," שמעתי קשר האדם אל הספירות",1.00,שם מקור,,https://archive.kbb1.com/he/sources/WHhza84o,s|WHhza84o|,Good,1
he," שמעתי ענין תפילה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Wln5Y29a,s|Wln5Y29a|,Good,1
he,עניין מתן תורה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/Wn2mmIpk,s|Wn2mmIpk|,Good,1
he," שמעתי לאחר הצמצום",1.00,שם מקור,,https://archive.kbb1.com/he/sources/WQnQIHT5,s|WQnQIHT5|,Good,1
he," שמעתי נקי וצדיק אל תהרוג",1.00,שם מקור,,https://archive.kbb1.com/he/sources/WQXaPzwD,s|WQXaPzwD|,Good,1
he," שמעתי ענין ההשגה הרוחנית",1.00,שם מקור,,https://archive.kbb1.com/he/sources/WrEIEnv7,s|WrEIEnv7|,Good,1
he," שמעתי מנהגי ישראל",1.00,שם מקור,,https://archive.kbb1.com/he/sources/wrx3kWbJ,s|wrx3kWbJ|,Good,1
he," שמעתי להגביה את עצמו",1.00,שם מקור,,https://archive.kbb1.com/he/sources/wUb2fOWP,s|wUb2fOWP|,Good,1
he," שמעתי אשרי איש שלא ישכחך ובן אדם יתאמץ בך",1.00,שם מקור,,https://archive.kbb1.com/he/sources/wVDLjw8Z,s|wVDLjw8Z|,Good,1
he," שמעתי ענין הגבלה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/X3vhrRJz,s|X3vhrRJz|,Good,1
he," שמעתי בחינת משיח",1.00,שם מקור,,https://archive.kbb1.com/he/sources/xbEQtpbv,s|xbEQtpbv|,Good,1
he," שמעתי יורד ומסית עולה ומקטרג",1.00,שם מקור,,https://archive.kbb1.com/he/sources/xGyY0WF1,s|xGyY0WF1|,Good,1
he," שמעתי ענין יסורים",1.00,שם מקור,,https://archive.kbb1.com/he/sources/xJQWcmc3,s|xJQWcmc3|,Good,1
he," שמעתי המעשה פועל על המחשבה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/XjuvEsCA,s|XjuvEsCA|,Good,1
he," שמעתי מהו יהיב חכמתא לחכימין דוקא",1.00,שם מקור,,https://archive.kbb1.com/he/sources/xpK9RH59,s|xpK9RH59|,Good,1
he," שמעתי קודם יצירת הולד",1.00,שם מקור,,https://archive.kbb1.com/he/sources/xQRH1fmu,s|xQRH1fmu|,Good,1
he,מטרת העבודה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/xR8XABaM,s|xR8XABaM|,Good,2
he," שמעתי לכל איש ישראל",1.00,שם מקור,,https://archive.kbb1.com/he/sources/XzkCbPBH,s|XzkCbPBH|,Good,1
he," שמעתי זמן ירידה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Y2kjYKfx,s|Y2kjYKfx|,Good,1
he," שמעתי ושמרתם את נפשותיכם",1.00,שם מקור,,https://archive.kbb1.com/he/sources/YlsVSfQd,s|YlsVSfQd|,Good,1
he," שמעתי תורה נקרא יורה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Z4GqnV9R,s|Z4GqnV9R|,Good,1
he," שמעתי דברים היוצאים מהלב",1.00,שם מקור,,https://archive.kbb1.com/he/sources/zFvyyADm,s|zFvyyADm|,Good,1
he," שמעתי היתה כאניות סוחר",1.00,שם מקור,,https://archive.kbb1.com/he/sources/ZNNbdDP5,s|ZNNbdDP5|,Good,1
he," שמעתי דגים קודמים לבשר",1.00,שם מקור,,https://archive.kbb1.com/he/sources/ZOtU3iua,s|ZOtU3iua|,Good,1
he," שמעתי ענין כפרות",1.00,שם מקור,,https://archive.kbb1.com/he/sources/zZOOI09z,s|zZOOI09z|,Good,1
he," שמעתי שבת שקלים",1.00,שם מקור,,https://archive.kbb1.com/he/sources/ZZwECbC2,s|ZZwECbC2|,Good,1
he,מחשבה היא בחינת מזונות,1.00,שם מקור,,https://archive.kbb1.com/he/sources/0mkq7ck1,s|0mkq7ck1|,Good,1
he,אך טוב לישראל,1.00,שם מקור,,https://archive.kbb1.com/he/sources/0XV5DAz5,s|0XV5DAz5|,Good,1
he,זכו אחישנה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/0zNAuA0C,s|0zNAuA0C|,Good,1
he,מדוע אומרים לחיים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/177BUIlc,s|177BUIlc|,Good,1
he,כי חרפוני צוררי כל היום,1.00,שם מקור,,https://archive.kbb1.com/he/sources/1Fx1eyuW,s|1Fx1eyuW|,Good,1
he,רשות הכל,1.00,שם מקור,,https://archive.kbb1.com/he/sources/1Grgyqyp,s|1Grgyqyp|,Good,1
he,לשמה זהו אתערותא דלעילא,1.00,שם מקור,,https://archive.kbb1.com/he/sources/1onNjaw2,s|1onNjaw2|,Good,1
he,פן לקח מעץ החיים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/2DgydMsJ,s|2DgydMsJ|,Good,1
he,אחיזה לחיצונים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/2hdqjOhH,s|2hdqjOhH|,Good,1
he,רוחניות וגשמיות,1.00,שם מקור,,https://archive.kbb1.com/he/sources/2jNsmxu8,s|2jNsmxu8|,Good,1
he,המן מן התורה מנין,1.00,שם מקור,,https://archive.kbb1.com/he/sources/328te3TV,s|328te3TV|,Good,1
he,"מהו, במסתרים תבכה נפשי, בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/3geW64zG,s|3geW64zG|,Good,1
he,ענין עולם שנה נפש,1.00,שם מקור,,https://archive.kbb1.com/he/sources/3Ljoqo9f,s|3Ljoqo9f|,Good,1
he,המחשבה היא תולדה מהרצון,1.00,שם מקור,,https://archive.kbb1.com/he/sources/4GW5T0i5,s|4GW5T0i5|,Good,1
he,כיסי המן,1.00,שם מקור,,https://archive.kbb1.com/he/sources/4NuvpBwy,s|4NuvpBwy|,Good,1
he,בחינת שכינתא בעפרא,1.00,שם מקור,,https://archive.kbb1.com/he/sources/4sU63POC,s|4sU63POC|,Good,1
he,ההוא תלמיד דלמד בחשאי,1.00,שם מקור,,https://archive.kbb1.com/he/sources/4uYa8NZ8,s|4uYa8NZ8|,Good,1
he,המענג את השבת,1.00,שם מקור,,https://archive.kbb1.com/he/sources/55LYqXPX,s|55LYqXPX|,Good,1
he,"ענין חלק שנותנין לס""א, כדי שיפרד מהקדושה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/5cZY5x2S,s|5cZY5x2S|,Good,1
he,מקודם יהיה תיקון העולם,1.00,שם מקור,,https://archive.kbb1.com/he/sources/5eMML0AF,s|5eMML0AF|,Good,1
he,עיקר היסוד,1.00,שם מקור,,https://archive.kbb1.com/he/sources/5lTLSB7e,s|5lTLSB7e|,Good,1
he,ענין שכינתא בגלותא,1.00,שם מקור,,https://archive.kbb1.com/he/sources/5zOm2XGW,s|5zOm2XGW|,Good,1
he,יין המשכר,1.00,שם מקור,,https://archive.kbb1.com/he/sources/67UYG1Aq,s|67UYG1Aq|,Good,1
he,ענין חג הפסח,1.00,שם מקור,,https://archive.kbb1.com/he/sources/6gw77tds,s|6gw77tds|,Good,1
he,"מהו הענין לשמח העניים ביום טוב, בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/72pUdWd6,s|72pUdWd6|,Good,1
he,ענין הסרת הערלה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/7MOmfqor,s|7MOmfqor|,Good,1
he,ענין ב המלאכים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/7QxvUnFf,s|7QxvUnFf|,Unknown,-1
he,"ענין דומם, צומח, חי, מדבר",1.00,שם מקור,,https://archive.kbb1.com/he/sources/7rKlp6ua,s|7rKlp6ua|,Good,1
he,ענין אמונה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/81IpTHcN,s|81IpTHcN|,Good,1
he,ענין מטה ונחש,1.00,שם מקור,,https://archive.kbb1.com/he/sources/8jddbZDS,s|8jddbZDS|,Good,1
he,מוחא ולבא,1.00,שם מקור,,https://archive.kbb1.com/he/sources/8lPKkxCe,s|8lPKkxCe|,Good,1
he,ענין נגלה וענין נסתר,1.00,שם מקור,,https://archive.kbb1.com/he/sources/8SjQLMI2,s|8SjQLMI2|,Good,1
he,להכריע ביגיעה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/8uy1xBc2,s|8uy1xBc2|,Good,1
he,"מהו, פרי עץ הדר, בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/8VrXchag,s|8VrXchag|,Good,1
he,בזיעת אפיך תאכל לחם,1.00,שם מקור,,https://archive.kbb1.com/he/sources/9IuOLWLz,s|9IuOLWLz|,Good,2
he,"להבין ההפרש בין עיקר ועצמות, ותוספת שפע",1.00,שם מקור,,https://archive.kbb1.com/he/sources/9OBAXhlB,s|9OBAXhlB|,Good,1
he,ענין המניעות והעיכובים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/a74oxCyl,s|a74oxCyl|,Good,1
he,"ענין ""חזק"" שאומרים אחר סיום הסדרה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Ahc3hYSM,s|Ahc3hYSM|,Good,1
he,לא אמות כי אחיה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/AlcJhnYS,s|AlcJhnYS|,Good,1
he,כל שרוח הבריות נוח הימנו,1.00,שם מקור,,https://archive.kbb1.com/he/sources/An4SjeQ8,s|An4SjeQ8|,Good,1
he,כל העולמות,1.00,שם מקור,,https://archive.kbb1.com/he/sources/aNhGvjiz,s|aNhGvjiz|,Good,1
he,ענין העבודה של קבלה והשפעה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/apeOy2Tr,s|apeOy2Tr|,Good,1
he,ולקחתם לכם פרי עץ הדר,1.00,שם מקור,,https://archive.kbb1.com/he/sources/av4R4Ve6,s|av4R4Ve6|,Good,1
he,והיה כי ירחק ממך,1.00,שם מקור,,https://archive.kbb1.com/he/sources/B7euDRtR,s|B7euDRtR|,Good,1
he,רם ה ושפל יראה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/bLiRLMFR,s|bLiRLMFR|,Unknown,-1
he,הפוסק מדברי תורה ועוסק בדברי שיחה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/bQKmarXE,s|bQKmarXE|,Good,1
he,"מהו, ויגרש את האדם מגן עדן, מטעם שלא יקח מעץ החיים",1.00,שם מקור,,https://archive.kbb1.com/he/sources/BuGLRvNX,s|BuGLRvNX|,Good,1
he,ענין בדיקת הצל בליל הושענא רבה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/BUrnqFTr,s|BUrnqFTr|,Good,1
he,ביאור לבקשת אלישע מאליהו,1.00,שם מקור,,https://archive.kbb1.com/he/sources/buvvjKh2,s|buvvjKh2|,Good,1
he,ענין היגיעה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/bZVcZYjT,s|bZVcZYjT|,Good,1
he,ביאור לבחינת מזלא,1.00,שם מקור,,https://archive.kbb1.com/he/sources/bzwCjyqk,s|bzwCjyqk|,Good,1
he,ההבדל בין אמונה להשכל,1.00,שם מקור,,https://archive.kbb1.com/he/sources/C5ZC7xiW,s|C5ZC7xiW|,Good,1
he,מהו קטנות וגדלות באמונה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/C6PNfOkA,s|C6PNfOkA|,Good,1
he,"זהר, אמור",1.00,שם מקור,,https://archive.kbb1.com/he/sources/C92p0RKS,s|C92p0RKS|,Good,1
he,כשבאים הרהורים לאדם,1.00,שם מקור,,https://archive.kbb1.com/he/sources/cBo1eIEb,s|cBo1eIEb|,Good,1
he,"מהו, שראשי תיבות אלול ""אני לדודי ודודי לי"" מרמזת בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/cDko5YMK,s|cDko5YMK|,Good,1
he,"מהו פסולת גורן ויקב, בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/cGO0h5sW,s|cGO0h5sW|,Good,1
he,ענין קבלה להשפיע,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ChELpgJB,s|ChELpgJB|,Good,1
he,יראת ה הוא אוצרו,1.00,שם מקור,,https://archive.kbb1.com/he/sources/CjOoVMfG,s|CjOoVMfG|,Unknown,-1
he,שבת בראשית,1.00,שם מקור,,https://archive.kbb1.com/he/sources/CqYrKzR2,s|CqYrKzR2|,Good,1
he,"אם תעזבני יום, יומים אעזבך",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Csvhsilm,s|Csvhsilm|,Good,1
